politische_gemeinde;bfs_nr;bezirk_bezeichnung;bezirk_nr;siedlung;einwohner_per_31_12_2021;plz;ortschaft;primarschulgemeinde;sekundarschulgemeinde;evang_kirchgemeinde;kath_kirchgemeinde
Hefenhofen;4416;Arbon;2011;Mosmüli;10;8580;Hefenhofen;Amriswil-Hefenhofen-Sommeri;Amriswil-Hefenhofen-Sommeri;Amriswil-Sommeri;Sommeri
Hefenhofen;4416;Arbon;2011;Tohueb;28;8580;Hefenhofen;Amriswil-Hefenhofen-Sommeri;Amriswil-Hefenhofen-Sommeri;Romanshorn-Salmsach;Romanshorn
Herdern;4811;Frauenfeld;2012;Kugelshofen;9;8506;Lanzenneunforn;Herdern-Dettighofen;Hüttwilen;Pfyn;Pfyn
Herdern;4811;Frauenfeld;2012;Lanzenneunforn;364;8506;Lanzenneunforn;Herdern-Dettighofen;Hüttwilen;Pfyn;Pfyn
Herdern;4811;Frauenfeld;2012;Reutershaus;x;8506;Lanzenneunforn;Herdern-Dettighofen;Hüttwilen;Mammern;Untersee-Rhein
Herdern;4811;Frauenfeld;2012;Steig;43;8535;Herdern;Herdern-Dettighofen;Hüttwilen;Hüttwilen;Frauenfeld Plus
Herdern;4811;Frauenfeld;2012;Sunnematt;x;8536;Hüttwilen;Herdern-Dettighofen;Hüttwilen;Hüttwilen;Frauenfeld Plus
Herdern;4811;Frauenfeld;2012;Tiefenmühle;8;8532;Weiningen;Herdern-Dettighofen;Hüttwilen;Hüttwilen;Frauenfeld Plus
Herdern;4811;Frauenfeld;2012;Villa Mendaris;6;8506;Lanzenneunforn;Herdern-Dettighofen;Hüttwilen;Pfyn;Pfyn
Hohentannen;4495;Weinfelden;2015;Heidelberg;19;9216;Hohentannen;Bischofszell;Bischofszell;Bischofszell-Hauptwil;Bischofszell
Hohentannen;4495;Weinfelden;2015;Hummelberg;13;9216;Hohentannen;Bischofszell;Bischofszell;Sitterdorf-Zihlschlacht;Bischofszell
Hohentannen;4495;Weinfelden;2015;Kalchofen;x;9216;Hohentannen;Bischofszell;Bischofszell;Bischofszell-Hauptwil;Bischofszell
Hohentannen;4495;Weinfelden;2015;Kaltenbrunnen (Gemeinde Hohentannen);8;9216;Heldswil;Region Sulgen;Region Sulgen;Sulgen-Kradolf;Sulgen
Hohentannen;4495;Weinfelden;2015;Mittel-Tellen;14;9216;Hohentannen;Bischofszell;Bischofszell;Bischofszell-Hauptwil;Bischofszell
Hohentannen;4495;Weinfelden;2015;Neugrüt;x;9216;Hohentannen;Bischofszell;Bischofszell;Bischofszell-Hauptwil;Bischofszell
Hohentannen;4495;Weinfelden;2015;Sonnenhof;10;9216;Heldswil;Region Sulgen;Region Sulgen;Sulgen-Kradolf;Sulgen
Homburg;4816;Frauenfeld;2012;Bethlehem;18;8508;Homburg;Homburg;Müllheim;Pfyn;Pfyn
Homburg;4816;Frauenfeld;2012;Bleiche;x;8508;Homburg;Homburg;Müllheim;Pfyn;Pfyn
Homburg;4816;Frauenfeld;2012;Brathaus;x;8508;Homburg;Homburg;Müllheim;Wigoltingen-Raperswilen;Homburg
Homburg;4816;Frauenfeld;2012;Bulgen;8;8507;Hörhausen;Homburg;Müllheim;Steckborn;Steckborn
Homburg;4816;Frauenfeld;2012;Bühl;6;8508;Homburg;Homburg;Müllheim;Müllheim;Homburg
Homburg;4816;Frauenfeld;2012;Helmetshausen;14;8507;Hörhausen;Homburg;Steckborn;Steckborn;Homburg
Homburg;4816;Frauenfeld;2012;Klingenberg;16;8508;Homburg;Homburg;Müllheim;Müllheim;Homburg
Homburg;4816;Frauenfeld;2012;Kreuzmoos;x;8507;Hörhausen;Homburg;Steckborn;Steckborn;Homburg
Homburg;4816;Frauenfeld;2012;Maltbach;x;8508;Homburg;Homburg;Müllheim;Wigoltingen-Raperswilen;Homburg
Homburg;4816;Frauenfeld;2012;Mühle;6;8507;Hörhausen;Homburg;Steckborn;Steckborn;Homburg
Homburg;4816;Frauenfeld;2012;Oberkappel;7;8508;Homburg;Homburg;Müllheim;Müllheim;Homburg
Homburg;4816;Frauenfeld;2012;Rank;x;8508;Homburg;Homburg;Müllheim;Pfyn;Pfyn
Homburg;4816;Frauenfeld;2012;Reckenwil;117;8508;Homburg;Homburg;Müllheim;Wigoltingen-Raperswilen;Homburg
Homburg;4816;Frauenfeld;2012;Reuti (Gemeinde Homburg);x;8508;Homburg;Homburg;Müllheim;Pfyn;Pfyn
Homburg;4816;Frauenfeld;2012;Rolli;x;8508;Homburg;Homburg;Müllheim;Wigoltingen-Raperswilen;Steckborn
Homburg;4816;Frauenfeld;2012;Sassenloh;8;8507;Hörhausen;Homburg;Müllheim;Steckborn;Steckborn
Homburg;4816;Frauenfeld;2012;Tägermoos;42;8507;Hörhausen;Homburg;Müllheim;Steckborn;Steckborn
Homburg;4816;Frauenfeld;2012;Unterhörstetten;150;8508;Homburg;Homburg;Müllheim;Pfyn;Pfyn
Homburg;4816;Frauenfeld;2012;Unterkappel;12;8508;Homburg;Homburg;Müllheim;Müllheim;Homburg
Homburg;4816;Frauenfeld;2012;Untersalen;20;8507;Hörhausen;Homburg;Müllheim;Steckborn;Steckborn
Horn;4421;Arbon;2011;Farbmüli;x;9326;Horn;Horn;Horn;Horn;Horn
Horn;4421;Arbon;2011;Himmelrich;308;9326;Horn;Horn;Horn;Horn;Horn
Horn;4421;Arbon;2011;Holzreuti;27;9326;Horn;Horn;Horn;Horn;Horn
Horn;4421;Arbon;2011;Horn;1787;9326;Horn;Horn;Horn;Horn;Horn
Horn;4421;Arbon;2011;Seeriet;34;9326;Horn;Horn;Horn;Horn;Horn
Hüttlingen;4590;Frauenfeld;2012;Chrattenhof;6;8553;Harenwilen;Hüttlingen;Frauenfeld;Hüttlingen;Leutmerken
Hüttlingen;4590;Frauenfeld;2012;Geere;6;8553;Harenwilen;Hüttlingen;Frauenfeld;Hüttlingen;Leutmerken
Hüttlingen;4590;Frauenfeld;2012;Geigenhof;12;8553;Hüttlingen;Hüttlingen;Frauenfeld;Hüttlingen;Müllheim
Hüttlingen;4590;Frauenfeld;2012;Grosswies;x;8553;Mettendorf;Hüttlingen;Frauenfeld;Hüttlingen;Müllheim
Hüttlingen;4590;Frauenfeld;2012;Haameli;x;8553;Mettendorf;Hüttlingen;Frauenfeld;Hüttlingen;Müllheim
Hüttlingen;4590;Frauenfeld;2012;Thurhof;x;8553;Mettendorf;Hüttlingen;Frauenfeld;Hüttlingen;Müllheim
Hüttwilen;4821;Frauenfeld;2012;Buck;x;8537;Nussbaumen;Nussbaumen;Hüttwilen;Nussbaumen;Frauenfeld Plus
Hüttwilen;4821;Frauenfeld;2012;Büelhof;6;8536;Hüttwilen;Hüttwilen;Hüttwilen;Hüttwilen;Frauenfeld Plus
Hüttwilen;4821;Frauenfeld;2012;Ebnet;x;8536;Hüttwilen;Hüttwilen;Hüttwilen;Hüttwilen;Frauenfeld Plus
Hüttwilen;4821;Frauenfeld;2012;Hahnewis;x;8535;Herdern;Hüttwilen;Hüttwilen;Hüttwilen;Frauenfeld Plus
Hüttwilen;4821;Frauenfeld;2012;Haldenhof;x;8536;Hüttwilen;Hüttwilen;Hüttwilen;Hüttwilen;Frauenfeld Plus
Hüttwilen;4821;Frauenfeld;2012;Hüttwilen;950;8536;Hüttwilen;Hüttwilen;Hüttwilen;Hüttwilen;Frauenfeld Plus
Hüttwilen;4821;Frauenfeld;2012;Neuhof;x;8536;Hüttwilen;Hüttwilen;Hüttwilen;Hüttwilen;Frauenfeld Plus
Hüttwilen;4821;Frauenfeld;2012;Nussbaumen;517;8537;Nussbaumen;Nussbaumen;Hüttwilen;Nussbaumen;Frauenfeld Plus
Hüttwilen;4821;Frauenfeld;2012;Stutheien;6;8536;Hüttwilen;Hüttwilen;Hüttwilen;Hüttwilen;Frauenfeld Plus
Hüttwilen;4821;Frauenfeld;2012;Tobelbrunnen;x;8537;Nussbaumen;Nussbaumen;Hüttwilen;Nussbaumen;Frauenfeld Plus
Hüttwilen;4821;Frauenfeld;2012;Uerschhausen;99;8537;Uerschhausen;Neunforn;Neunforn;Nussbaumen;Frauenfeld Plus
Kemmental;4666;Kreuzlingen;2013;Alterswilen;240;8573;Alterswilen;Kemmental;Kemmental;Alterswilen-Hugelshofen;Kreuzlingen-Emmishofen
Kemmental;4666;Kreuzlingen;2013;Bätershausen;62;8573;Siegershausen;Kreuzlingen;Kreuzlingen;Alterswilen-Hugelshofen;Kreuzlingen-Emmishofen
Kemmental;4666;Kreuzlingen;2013;Castell;x;8566;Neuwilen;Kemmental;Kemmental;Alterswilen-Hugelshofen;Kreuzlingen-Emmishofen
Kemmental;4666;Kreuzlingen;2013;Geboltshausen;29;8566;Ellighausen;Kemmental;Kemmental;Alterswilen-Hugelshofen;Kreuzlingen-Emmishofen
Kemmental;4666;Kreuzlingen;2013;Kemmen;x;8566;Dotnacht;Kemmental;Kemmental;Alterswilen-Hugelshofen;Berg
Kemmental;4666;Kreuzlingen;2013;Lippoldswilen;106;8566;Lippoldswilen;Kemmental;Kemmental;Alterswilen-Hugelshofen;Kreuzlingen-Emmishofen
Kemmental;4666;Kreuzlingen;2013;Luggen;6;8573;Siegershausen;Kemmental;Kemmental;Alterswilen-Hugelshofen;Kreuzlingen-Emmishofen
Kemmental;4666;Kreuzlingen;2013;Mohnshaus;8;8565;Hugelshofen;Kemmental;Kemmental;Alterswilen-Hugelshofen;Berg
Kemmental;4666;Kreuzlingen;2013;Neumühle;9;8566;Ellighausen;Kemmental;Kemmental;Alterswilen-Hugelshofen;Kreuzlingen-Emmishofen
Kemmental;4666;Kreuzlingen;2013;Oberbächi;x;8566;Ellighausen;Kemmental;Kemmental;Alterswilen-Hugelshofen;Kreuzlingen-Emmishofen
Kemmental;4666;Kreuzlingen;2013;Oberstöcken;19;8566;Neuwilen;Kemmental;Kemmental;Alterswilen-Hugelshofen;Kreuzlingen-Emmishofen
Kemmental;4666;Kreuzlingen;2013;Pilgerhof;x;8565;Hugelshofen;Kemmental;Kemmental;Alterswilen-Hugelshofen;Berg
Kemmental;4666;Kreuzlingen;2013;Schlatt;28;8565;Hugelshofen;Kemmental;Kemmental;Alterswilen-Hugelshofen;Berg
Kemmental;4666;Kreuzlingen;2013;Schwaderloh;100;8566;Neuwilen;Kemmental;Kemmental;Alterswilen-Hugelshofen;Kreuzlingen-Emmishofen
Kemmental;4666;Kreuzlingen;2013;Tanklager Altishausen;x;8566;Dotnacht;Kemmental;Kemmental;Alterswilen-Hugelshofen;Berg
Kemmental;4666;Kreuzlingen;2013;Unterbächi;x;8566;Ellighausen;Kemmental;Kemmental;Alterswilen-Hugelshofen;Kreuzlingen-Emmishofen
Kesswil;4426;Arbon;2011;Heiligbrunnen;x;8593;Kesswil;Dozwil-Kesswil;Dozwil-Kesswil-Uttwil;Kesswil-Dozwil;Altnau-Güttingen-Münsterlingen
Kesswil;4426;Arbon;2011;Hellacker;9;8593;Kesswil;Dozwil-Kesswil;Dozwil-Kesswil-Uttwil;Kesswil-Dozwil;Altnau-Güttingen-Münsterlingen
Kesswil;4426;Arbon;2011;Seedorf;166;8593;Kesswil;Dozwil-Kesswil;Dozwil-Kesswil-Uttwil;Kesswil-Dozwil;Altnau-Güttingen-Münsterlingen
Kradolf-Schönenberg;4501;Weinfelden;2015;Aspenrüti;15;9217;Neukirch an der Thur;Nollen;Nollen;Neukirch an der Thur;Heiligkreuz
Kradolf-Schönenberg;4501;Weinfelden;2015;Auwiesen;x;9214;Kradolf;Region Sulgen;Region Sulgen;Sulgen-Kradolf;Sulgen
Kradolf-Schönenberg;4501;Weinfelden;2015;Bühl;33;9217;Neukirch an der Thur;Nollen;Nollen;Neukirch an der Thur;Schönholzerswilen
Kradolf-Schönenberg;4501;Weinfelden;2015;Heiligbrunnen;x;9215;Buhwil;Nollen;Nollen;Neukirch an der Thur;Schönholzerswilen
Kradolf-Schönenberg;4501;Weinfelden;2015;Hinterbach;20;9215;Buhwil;Nollen;Nollen;Neukirch an der Thur;Schönholzerswilen
Kradolf-Schönenberg;4501;Weinfelden;2015;Klein Rigi;x;9215;Schönenberg an der Thur;Region Sulgen;Region Sulgen;Sulgen-Kradolf;Sulgen
Kradolf-Schönenberg;4501;Weinfelden;2015;Kuderacker;10;9217;Neukirch an der Thur;Nollen;Nollen;Neukirch an der Thur;Schönholzerswilen
Kradolf-Schönenberg;4501;Weinfelden;2015;Langhalden;16;9217;Neukirch an der Thur;Nollen;Nollen;Neukirch an der Thur;Heiligkreuz
Kradolf-Schönenberg;4501;Weinfelden;2015;Neuhof;6;9217;Neukirch an der Thur;Nollen;Nollen;Neukirch an der Thur;Heiligkreuz
Kradolf-Schönenberg;4501;Weinfelden;2015;Neukirch;229;9217;Neukirch an der Thur;Nollen;Nollen;Neukirch an der Thur;Schönholzerswilen
Kradolf-Schönenberg;4501;Weinfelden;2015;Oberfeld;101;9214;Kradolf;Region Sulgen;Region Sulgen;Sulgen-Kradolf;Sulgen
Kradolf-Schönenberg;4501;Weinfelden;2015;Oberhof;x;9215;Schönenberg an der Thur;Region Sulgen;Region Sulgen;Sulgen-Kradolf;Sulgen
Kradolf-Schönenberg;4501;Weinfelden;2015;Rüti;14;9217;Neukirch an der Thur;Nollen;Nollen;Schönholzerswilen;Schönholzerswilen
Kradolf-Schönenberg;4501;Weinfelden;2015;Schluuch;x;9215;Schönenberg an der Thur;Region Sulgen;Region Sulgen;Sulgen-Kradolf;Sulgen
Kradolf-Schönenberg;4501;Weinfelden;2015;Störehuus;15;9215;Schönenberg an der Thur;Region Sulgen;Region Sulgen;Sulgen-Kradolf;Sulgen
Kradolf-Schönenberg;4501;Weinfelden;2015;Untermühle;x;9215;Schönenberg an der Thur;Region Sulgen;Region Sulgen;Sulgen-Kradolf;Sulgen
Kradolf-Schönenberg;4501;Weinfelden;2015;Waldhof (Schönenberg);x;9215;Schönenberg an der Thur;Region Sulgen;Region Sulgen;Sulgen-Kradolf;Sulgen
Kradolf-Schönenberg;4501;Weinfelden;2015;Wiigarte;x;9215;Schönenberg an der Thur;Region Sulgen;Region Sulgen;Sulgen-Kradolf;Sulgen
Kreuzlingen;4671;Kreuzlingen;2013;Girsberg;11;8280;Kreuzlingen;Kreuzlingen;Kreuzlingen;Kreuzlingen;Kreuzlingen-Emmishofen
Kreuzlingen;4671;Kreuzlingen;2013;Langhalde;x;8280;Kreuzlingen;Kreuzlingen;Kreuzlingen;Kreuzlingen;Kreuzlingen-Emmishofen
Langrickenbach;4681;Kreuzlingen;2013;Eggethof;148;8585;Langrickenbach;Langrickenbach;Altnau;Langrickenbach-Birwinken;Altnau-Güttingen-Münsterlingen
Langrickenbach;4681;Kreuzlingen;2013;Herrenhof;225;8585;Herrenhof;Langrickenbach;Altnau;Altnau;Altnau-Güttingen-Münsterlingen
Langrickenbach;4681;Kreuzlingen;2013;Langrickenbach;133;8585;Langrickenbach;Langrickenbach;Altnau;Altnau, Langrickenbach-Birwinken;Altnau-Güttingen-Münsterlingen
Langrickenbach;4681;Kreuzlingen;2013;Loowise;7;8585;Herrenhof;Langrickenbach;Altnau;Altnau;Altnau-Güttingen-Münsterlingen
Langrickenbach;4681;Kreuzlingen;2013;Martinsmühle;x;8585;Schönenbaumgarten;Langrickenbach;Altnau;Altnau;Altnau-Güttingen-Münsterlingen
Langrickenbach;4681;Kreuzlingen;2013;Mattenhof;x;8585;Schönenbaumgarten;Langrickenbach;Altnau;Altnau;Altnau-Güttingen-Münsterlingen
Langrickenbach;4681;Kreuzlingen;2013;Obergreut;25;8585;Langrickenbach;Langrickenbach;Altnau;Langrickenbach-Birwinken;Altnau-Güttingen-Münsterlingen
Langrickenbach;4681;Kreuzlingen;2013;Schönenbaumgarten;141;8585;Schönenbaumgarten;Langrickenbach;Altnau;Altnau;Altnau-Güttingen-Münsterlingen
Langrickenbach;4681;Kreuzlingen;2013;Schönenbohl;10;8585;Langrickenbach;Langrickenbach;Altnau;Langrickenbach-Birwinken;Altnau-Güttingen-Münsterlingen
Langrickenbach;4681;Kreuzlingen;2013;Tobel;6;8585;Herrenhof;Langrickenbach;Altnau;Altnau;Altnau-Güttingen-Münsterlingen
Langrickenbach;4681;Kreuzlingen;2013;Weierhof;8;8585;Zuben;Langrickenbach;Altnau;Altnau;Altnau-Güttingen-Münsterlingen
Lengwil;4683;Kreuzlingen;2013;Birkenhof;8;8574;Illighausen;Kemmental;Kemmental;Lengwil;Altnau-Güttingen-Münsterlingen
Lengwil;4683;Kreuzlingen;2013;Dettighofen;180;8574;Dettighofen (Lengwil);Oberhofen-Lengwil;Kreuzlingen;Lengwil;Kreuzlingen-Emmishofen
Lengwil;4683;Kreuzlingen;2013;Ekkharthof;24;8574;Lengwil;Oberhofen-Lengwil;Kreuzlingen;Lengwil;Kreuzlingen-Emmishofen
Lengwil;4683;Kreuzlingen;2013;Forch;x;8574;Oberhofen;Oberhofen-Lengwil;Kreuzlingen;Lengwil;Kreuzlingen-Emmishofen
Lengwil;4683;Kreuzlingen;2013;Lengwil;469;8574;Lengwil;Oberhofen-Lengwil;Kreuzlingen;Lengwil;Kreuzlingen-Emmishofen
Lengwil;4683;Kreuzlingen;2013;Neugüttingen;x;8574;Illighausen;Kemmental;Kemmental;Lengwil;Altnau-Güttingen-Münsterlingen
Lengwil;4683;Kreuzlingen;2013;Städeli;x;8574;Oberhofen;Oberhofen-Lengwil;Kreuzlingen;Lengwil;Kreuzlingen-Emmishofen
Lengwil;4683;Kreuzlingen;2013;Sährhof;x;8574;Oberhofen;Oberhofen-Lengwil;Kreuzlingen;Lengwil;Kreuzlingen-Emmishofen
Lengwil;4683;Kreuzlingen;2013;Wilen;57;8574;Illighausen;Kemmental;Kemmental;Lengwil;Altnau-Güttingen-Münsterlingen
Lommis;4741;Münchwilen;2014;Hünegg;x;9506;Lommis;Lommis;Affeltrangen;Lommis;Lommis
Lommis;4741;Münchwilen;2014;Kalthäusern;55;9508;Weingarten-Kalthäusern;Lommis;Affeltrangen;Lommis;Lommis
Lommis;4741;Münchwilen;2014;Müli;19;9506;Lommis;Lommis;Affeltrangen;Lommis;Lommis
Lommis;4741;Münchwilen;2014;Steinacker;x;9506;Lommis;Lommis;Affeltrangen;Lommis;Lommis
Lommis;4741;Münchwilen;2014;Waldegg;x;9506;Lommis;Lommis;Affeltrangen;Lommis;Lommis
Lommis;4741;Münchwilen;2014;Weingarten;358;9508;Weingarten-Kalthäusern;Lommis;Affeltrangen;Lommis;Lommis
Mammern;4826;Frauenfeld;2012;Bühl;x;8264;Eschenz;Mammern;Steckborn;Mammern;Untersee-Rhein
Mammern;4826;Frauenfeld;2012;Mammern;605;8265;Mammern;Mammern;Steckborn;Mammern;Untersee-Rhein
Mammern;4826;Frauenfeld;2012;Schwarzenrain;12;8265;Mammern;Mammern;Steckborn;Mammern;Untersee-Rhein
Mammern;4826;Frauenfeld;2012;Seefried;x;8265;Mammern;Mammern;Steckborn;Mammern;Untersee-Rhein
Mammern;4826;Frauenfeld;2012;Seehalde;x;8507;Hörhausen;Mammern;Steckborn;Mammern;Untersee-Rhein
Mammern;4826;Frauenfeld;2012;Weierhof;x;8264;Eschenz;Mammern;Steckborn;Mammern;Untersee-Rhein
Mammern;4826;Frauenfeld;2012;Weierholz;x;8264;Eschenz;Mammern;Steckborn;Mammern;Untersee-Rhein
Matzingen;4591;Frauenfeld;2012;Chatzebuggel;8;9548;Matzingen;Matzingen;Halingen;Matzingen;Wängi
Matzingen;4591;Frauenfeld;2012;Chirchhalde;292;9548;Matzingen;Matzingen;Halingen;Matzingen;Wängi
Matzingen;4591;Frauenfeld;2012;Dingenhart;83;8500;Frauenfeld;Thundorf;Halingen;Matzingen;Wängi
Matzingen;4591;Frauenfeld;2012;Gärtnerei;x;9548;Matzingen;Matzingen;Halingen;Matzingen;Wängi
Matzingen;4591;Frauenfeld;2012;Hinterhalingen;13;9548;Matzingen;Matzingen;Halingen;Matzingen;Wängi
Matzingen;4591;Frauenfeld;2012;Matzingen;1457;9548;Matzingen;Matzingen;Halingen;Matzingen;Wängi
Matzingen;4591;Frauenfeld;2012;Murgtal;12;9548;Matzingen;Matzingen;Halingen;Matzingen;Wängi
Matzingen;4591;Frauenfeld;2012;Neuhof;x;9548;Matzingen;Matzingen;Halingen;Matzingen;Wängi
Matzingen;4591;Frauenfeld;2012;Staudenhof (Gemeinde Matzingen);x;9548;Matzingen;Matzingen;Halingen;Matzingen;Wängi
Matzingen;4591;Frauenfeld;2012;Tannhalde;x;9548;Matzingen;Matzingen;Halingen;Matzingen;Wängi
Märstetten;4941;Weinfelden;2015;Brunnenholz;x;8561;Ottoberg;Ottoberg;Weinfelden;Märstetten;Weinfelden
Märstetten;4941;Weinfelden;2015;Entenmoos;x;8561;Ottoberg;Ottoberg;Weinfelden;Märstetten;Weinfelden
Märstetten;4941;Weinfelden;2015;Euggelberg;6;8560;Märstetten;Märstetten;Weinfelden;Märstetten;Weinfelden
Märstetten;4941;Weinfelden;2015;Gaishaus;8;8561;Ottoberg;Ottoberg;Weinfelden;Märstetten;Weinfelden
Märstetten;4941;Weinfelden;2015;Klingenmühle;10;8560;Märstetten;Märstetten;Weinfelden;Märstetten;Weinfelden
Märstetten;4941;Weinfelden;2015;Muhlershaus;x;8561;Ottoberg;Ottoberg;Weinfelden;Märstetten;Weinfelden
Märstetten;4941;Weinfelden;2015;Märstetten-Dorf;1303;8560;Märstetten;Märstetten;Weinfelden;Märstetten;Weinfelden
Märstetten;4941;Weinfelden;2015;Schnellberg;27;8561;Ottoberg;Ottoberg;Weinfelden;Märstetten;Weinfelden
Märstetten;4941;Weinfelden;2015;Sonnenberg;x;8560;Märstetten;Märstetten;Weinfelden;Märstetten;Weinfelden
Müllheim;4831;Frauenfeld;2012;Bruderhaus;6;8555;Müllheim Dorf;Müllheim;Müllheim;Müllheim;Müllheim
Müllheim;4831;Frauenfeld;2012;Büel;115;8555;Müllheim Dorf;Müllheim;Müllheim;Müllheim;Müllheim
Müllheim;4831;Frauenfeld;2012;Flurhof;12;8555;Müllheim Dorf;Müllheim;Müllheim;Müllheim;Müllheim
Müllheim;4831;Frauenfeld;2012;Grüneck;372;8555;Müllheim Dorf;Müllheim;Müllheim;Müllheim;Müllheim
Müllheim;4831;Frauenfeld;2012;Gärten, Hintere;27;8555;Müllheim Dorf;Müllheim;Müllheim;Müllheim;Müllheim
Müllheim;4831;Frauenfeld;2012;Hintermühle;8;8555;Müllheim Dorf;Müllheim;Müllheim;Müllheim;Müllheim
Müllheim;4831;Frauenfeld;2012;Kaltenbrunnen;x;8555;Müllheim Dorf;Müllheim;Müllheim;Müllheim;Müllheim
Müllheim;4831;Frauenfeld;2012;Maltbach;x;8555;Müllheim Dorf;Müllheim;Müllheim;Müllheim;Müllheim
Müllheim;4831;Frauenfeld;2012;Mariahalde;x;8555;Müllheim Dorf;Müllheim;Müllheim;Müllheim;Müllheim
Müllheim;4831;Frauenfeld;2012;Rank;18;8555;Müllheim Dorf;Müllheim;Müllheim;Müllheim;Müllheim
Müllheim;4831;Frauenfeld;2012;Sonnenberg;7;8555;Müllheim Dorf;Müllheim;Müllheim;Müllheim;Müllheim
Müllheim;4831;Frauenfeld;2012;Töbeli;63;8555;Müllheim Dorf;Müllheim;Müllheim;Müllheim;Müllheim
Müllheim;4831;Frauenfeld;2012;Weingarten;x;8555;Müllheim Dorf;Müllheim;Müllheim;Müllheim;Müllheim
Münchwilen;4746;Münchwilen;2014;Dohlenhof;8;9542;Münchwilen;Münchwilen;Münchwilen;Münchwilen-Eschlikon;Sirnach
Münchwilen;4746;Münchwilen;2014;Frieden;x;9543;St. Margarethen;Münchwilen;Münchwilen;Münchwilen-Eschlikon;Sirnach
Münchwilen;4746;Münchwilen;2014;St. Margarethen;943;9543;St. Margarethen;Münchwilen;Münchwilen;Münchwilen-Eschlikon;Sirnach
Münsterlingen;4691;Kreuzlingen;2013;Birkenhof;x;8596;Scherzingen;Münsterlingen;Altnau;Scherzingen-Bottighofen;Altnau-Güttingen-Münsterlingen
Münsterlingen;4691;Kreuzlingen;2013;Feldhof;10;8596;Scherzingen;Münsterlingen;Altnau;Scherzingen-Bottighofen;Altnau-Güttingen-Münsterlingen
Münsterlingen;4691;Kreuzlingen;2013;Grund;x;8596;Scherzingen;Münsterlingen;Altnau;Scherzingen-Bottighofen;Altnau-Güttingen-Münsterlingen
Münsterlingen;4691;Kreuzlingen;2013;Kirchbüel;85;8596;Scherzingen;Münsterlingen;Altnau;Altnau, Scherzingen-Bottighofen;Altnau-Güttingen-Münsterlingen
Münsterlingen;4691;Kreuzlingen;2013;Klinik;64;8596;Münsterlingen;Münsterlingen;Altnau;Altnau;Altnau-Güttingen-Münsterlingen
Münsterlingen;4691;Kreuzlingen;2013;Münsterlingen;80;8596;Münsterlingen;Münsterlingen;Altnau;Altnau, Scherzingen-Bottighofen;Altnau-Güttingen-Münsterlingen
Münsterlingen;4691;Kreuzlingen;2013;Pünt;85;8596;Scherzingen;Münsterlingen;Altnau;Scherzingen-Bottighofen;Altnau-Güttingen-Münsterlingen
Neunforn;4601;Frauenfeld;2012;Hochberg;12;8526;Oberneunforn;Neunforn;Neunforn;Neunforn;Frauenfeld Plus
Neunforn;4601;Frauenfeld;2012;Kreuzstrasse;x;8525;Wilen b. Neunforn;Neunforn;Neunforn;Neunforn;Frauenfeld Plus
Neunforn;4601;Frauenfeld;2012;Rietacker Schulhaus;x;8526;Oberneunforn;Neunforn;Neunforn;Neunforn;Frauenfeld Plus
Neunforn;4601;Frauenfeld;2012;Schlossbuck;x;8525;Wilen b. Neunforn;Neunforn;Neunforn;Neunforn;Frauenfeld Plus
Neunforn;4601;Frauenfeld;2012;Wilen (Gemeinde Neunforn);43;8525;Wilen b. Neunforn;Neunforn;Neunforn;Neunforn;Frauenfeld Plus
Pfyn;4841;Frauenfeld;2012;Adelberg;7;8505;Pfyn;Pfyn;Müllheim;Pfyn;Pfyn
Pfyn;4841;Frauenfeld;2012;Bergli;135;8505;Pfyn;Pfyn;Müllheim;Pfyn;Pfyn
Pfyn;4841;Frauenfeld;2012;Brüel;251;8505;Pfyn;Pfyn;Müllheim;Pfyn;Pfyn
Pfyn;4841;Frauenfeld;2012;Dettighofen;402;8505;Dettighofen;Herdern-Dettighofen;Hüttwilen;Pfyn;Pfyn
Pfyn;4841;Frauenfeld;2012;Emmerig;x;8505;Pfyn;Pfyn;Müllheim;Pfyn;Pfyn
Pfyn;4841;Frauenfeld;2012;Hirschensprung;7;8505;Dettighofen;Herdern-Dettighofen;Hüttwilen;Pfyn;Pfyn
Pfyn;4841;Frauenfeld;2012;Langfuri;9;8505;Pfyn;Pfyn;Müllheim;Pfyn;Pfyn
Pfyn;4841;Frauenfeld;2012;Reute (Gemeinde Pfyn);9;8508;Homburg;Homburg;Müllheim;Pfyn;Pfyn
Pfyn;4841;Frauenfeld;2012;Rietgässli;x;8505;Pfyn;Pfyn;Müllheim;Pfyn;Pfyn
Pfyn;4841;Frauenfeld;2012;VSP-Areal;35;8505;Pfyn;Pfyn;Müllheim;Pfyn;Pfyn
Pfyn;4841;Frauenfeld;2012;Wyberg;7;8505;Pfyn;Pfyn;Müllheim;Pfyn;Pfyn
Pfyn;4841;Frauenfeld;2012;Zieglerwiese;17;8505;Pfyn;Pfyn;Müllheim;Pfyn;Pfyn
Pfyn;4841;Frauenfeld;2012;Zollhaus;x;8505;Pfyn;Pfyn;Müllheim;Pfyn;Pfyn
Raperswilen;4846;Kreuzlingen;2013;Blumenau;7;8558;Raperswilen;Wigoltingen;Wigoltingen;Wigoltingen-Raperswilen;Homburg
Raperswilen;4846;Kreuzlingen;2013;Büren;43;8558;Raperswilen;Wigoltingen;Wigoltingen;Wigoltingen-Raperswilen;Homburg
